year,dist_name,dist_code,enrollment,size,attendance_rate,reduced_share,free_share,lunch_share,homeless_share,graduation_rate,act_composite,act_writing,local_revenue,all_revenue,tcec,tec,tdc,rev_cost_ratio
2013,Fall River,1736,513,Small,0.96557,NA,NA,NA,NA,0.95312,NA,NA,4615,12043,10333,11423,12030,1.00105
2013,Fennimore Community,1813,777,Small,0.96944,NA,NA,NA,NA,0.9939,NA,NA,3014,11761,10820,11814,12393,0.94895
2013,Flambeau,5757,628,Small,0.94013,NA,NA,NA,NA,0.87117,NA,NA,5514,13859,10527,12422,13125,1.05589
2013,Florence County,1855,407,Small,0.95516,NA,NA,NA,NA,0.92562,NA,NA,11813,16256,13577,15256,15945,1.01954
2013,Fond du Lac,1862,7460,Large,0.9618,NA,NA,NA,NA,0.91614,NA,NA,5073,12203,10303,11512,12190,1.00109
2013,Fontana J8,1870,305,Small,0.93868,NA,NA,NA,NA,NA,NA,NA,13426,14980,12179,14321,14780,1.01351
2013,Fort Atkinson,1883,2985,Medium,0.95383,NA,NA,NA,NA,0.95102,NA,NA,5708,12529,10517,12158,12665,0.98924
2013,Fox Point J2,1890,933,Small,0.9661,NA,NA,NA,NA,NA,NA,NA,12822,14711,13597,14707,14878,0.98881
2013,Franklin Public,1900,4418,Medium,0.9606,NA,NA,NA,NA,0.88844,NA,NA,9039,13642,10889,12745,13425,1.01622
2013,Frederic,1939,457,Small,0.9575,NA,NA,NA,NA,0.91667,NA,NA,6252,13185,10608,12252,12863,1.02502
2013,Freedom Area,1953,1628,Medium,0.96814,NA,NA,NA,NA,0.96995,NA,NA,4672,11217,9384,10711,11067,1.0135
2013,Friess Lake,4843,227,Small,0.9654,NA,NA,NA,NA,NA,NA,NA,11421,14467,13968,14912,15195,0.95207
2013,Galesville-Ettrick-Trempealeau,2009,1374,Medium,0.95766,NA,NA,NA,NA,0.98013,NA,NA,4802,11965,9973,11434,11898,1.00565
2013,Geneva J4,2044,216,Small,0.96584,NA,NA,NA,NA,NA,NA,NA,16376,17866,13162,15752,16071,1.11174
2013,Genoa City J2,2051,564,Small,0.95017,NA,NA,NA,NA,NA,NA,NA,5196,13684,10320,13216,13216,1.03546
2013,Germantown,2058,3933,Medium,0.97575,NA,NA,NA,NA,0.97948,NA,NA,7827,12030,10362,11205,11587,1.03824
2013,Gibraltar Area,2114,572,Small,0.96964,NA,NA,NA,NA,0.97794,NA,NA,16475,18108,15970,16866,17279,1.04798
2013,Gillett,2128,569,Small,0.9663,NA,NA,NA,NA,0.91667,NA,NA,5551,14490,12101,13872,14335,1.0108
2013,Gilman,2135,378,Small,0.97163,NA,NA,NA,NA,0.96739,NA,NA,7128,14849,11814,14107,14884,0.99765
2013,Gilmanton,2142,168,Small,0.95621,NA,NA,NA,NA,0.93182,NA,NA,7375,14478,12387,13654,14223,1.01792
2013,Glendale-River Hills,2184,1030,Medium,0.96085,NA,NA,NA,NA,NA,NA,NA,13161,15589,12823,14665,15435,1.01002
2013,Glenwood City,2198,743,Small,0.96442,NA,NA,NA,NA,0.9562,NA,NA,3428,11227,9576,10646,11117,1.00994
2013,Goodman-Armstrong Creek,2212,116,Small,0.94241,NA,NA,NA,NA,0.93182,NA,NA,12342,17244,15377,16132,16881,1.02156
2013,Grafton,2217,2099,Medium,0.96881,NA,NA,NA,NA,0.97418,NA,NA,9205,13046,11562,12769,13155,0.99172
2013,Granton Area,2226,241,Small,0.95124,NA,NA,NA,NA,0.95556,NA,NA,5583,15380,12789,14179,15394,0.99909
2013,Grantsburg,2233,1356,Medium,0.95933,NA,NA,NA,NA,0.62827,NA,NA,5534,13612,9459,11518,12198,1.11594
2013,Green Bay Area Public,2289,21006,Large,0.94156,NA,NA,NA,NA,0.82149,NA,NA,4019,12382,10443,11450,12009,1.03101
2013,Green Lake,2310,280,Small,0.95902,NA,NA,NA,NA,0.95946,NA,NA,16824,18497,15149,18176,18770,0.98544
2013,Greendale,2296,2648,Medium,0.96423,NA,NA,NA,NA,0.97395,NA,NA,7723,13530,11323,12210,13617,0.99355
2013,Greenfield,2303,3924,Medium,0.95093,NA,NA,NA,NA,0.91722,NA,NA,7637,12787,9963,11888,12357,1.03474
2013,Greenwood,2394,391,Small,0.96195,NA,NA,NA,NA,0.98851,NA,NA,6951,14607,11427,13631,14190,1.02939
2013,Gresham,2415,315,Small,0.92944,NA,NA,NA,NA,0.92982,NA,NA,4588,12883,11929,12520,13031,0.9886
2013,Hamilton,2420,4685,Medium,0.96338,NA,NA,NA,NA,0.97714,NA,NA,6815,11505,9778,11374,11616,0.99043
2013,Hartford J1,2443,1769,Medium,0.95625,NA,NA,NA,NA,NA,NA,NA,5231,12056,10437,11604,12066,0.9992
2013,Hartford UHS,2436,1443,Medium,0.97679,NA,NA,NA,NA,0.92552,NA,NA,8584,12879,11249,11780,12261,1.05034
2013,Hartland-Lakeside J3,2460,1205,Medium,0.95968,NA,NA,NA,NA,NA,NA,NA,8847,13234,10762,12277,12754,1.03768
2013,Hayward Community,2478,2005,Medium,0.94888,NA,NA,NA,NA,0.84368,NA,NA,10138,13597,10714,12474,12994,1.04639
2013,Herman #22,2523,79,Small,0.93557,NA,NA,NA,NA,NA,NA,NA,11766,16690,13800,14941,15628,1.0679
2013,Highland,2527,317,Small,0.95973,NA,NA,NA,NA,0.95161,NA,NA,5348,15698,12295,14812,15442,1.0166
2013,Hilbert,2534,436,Small,0.96114,NA,NA,NA,NA,0.97857,NA,NA,5762,12356,10612,11677,12224,1.01084
2013,Hillsboro,2541,516,Small,0.95849,NA,NA,NA,NA,0.97015,NA,NA,4540,14309,11802,13611,14214,1.00668
2013,Holmen,2562,3898,Medium,0.96326,NA,NA,NA,NA,0.97716,NA,NA,4640,12717,10669,11933,12540,1.0141
2013,Horicon,2576,726,Small,0.9514,NA,NA,NA,NA,0.92118,NA,NA,5588,12325,10478,11855,12263,1.00503
2013,Hortonville Area,2583,3589,Medium,0.973,NA,NA,NA,NA,0.96031,NA,NA,4983,11016,9024,10445,10843,1.01594
2013,Howard-Suamico,2604,5886,Medium,0.94965,NA,NA,NA,NA,0.95833,NA,NA,4351,11312,9327,10625,11131,1.01627
2013,Howards Grove,2605,850,Small,0.9607,NA,NA,NA,NA,0.96624,NA,NA,5825,12041,10246,11590,11881,1.01344
2013,Hudson,2611,5597,Medium,0.9719,NA,NA,NA,NA,0.9686,NA,NA,5883,11468,8855,10297,10971,1.04529
2013,Hurley,2618,640,Small,0.95088,NA,NA,NA,NA,0.99338,NA,NA,6057,12567,10819,11965,12712,0.98859
2013,Hustisford,2625,411,Small,0.95948,NA,NA,NA,NA,0.96512,NA,NA,7259,11615,10304,10638,11695,0.99315
2013,Independence,2632,370,Small,0.95225,NA,NA,NA,NA,0.96512,NA,NA,5940,15135,11900,14520,14992,1.00951
2013,Iola-Scandinavia,2639,728,Small,0.96264,NA,NA,NA,NA,0.94915,NA,NA,6343,12610,10225,11803,12690,0.99367
2013,Iowa-Grant,2646,761,Small,0.95799,NA,NA,NA,NA,0.96429,NA,NA,4404,12952,11660,12537,13072,0.99087
2013,Ithaca,2660,384,Small,0.95554,NA,NA,NA,NA,0.98551,NA,NA,4683,13761,11896,14146,14610,0.94185
2013,Janesville,2695,10390,Large,0.95025,NA,NA,NA,NA,0.89281,NA,NA,3831,11976,10679,11684,12148,0.98586
2013,Jefferson,2702,1935,Medium,0.94887,NA,NA,NA,NA,0.96044,NA,NA,5835,12863,9961,11588,12082,1.0646
2013,Johnson Creek,2730,631,Small,0.97357,NA,NA,NA,NA,0.99259,NA,NA,5248,11590,11012,11393,11811,0.98129
2013,Juda,2737,306,Small,0.96091,NA,NA,NA,NA,0.98529,NA,NA,5565,13967,11170,13570,14265,0.97911
2013,Kaukauna Area,2758,3953,Medium,0.96002,NA,NA,NA,NA,0.93517,NA,NA,4330,11026,9379,10787,11102,0.99314
2013,Kenosha,2793,22602,Large,0.94108,NA,NA,NA,NA,0.87909,NA,NA,4480,12817,10776,11722,12091,1.06009
2013,Kettle Moraine,1376,4117,Medium,0.95577,NA,NA,NA,NA,0.97584,NA,NA,9227,12471,9782,11149,11620,1.07325
2013,Kewaskum,2800,1856,Medium,0.96044,NA,NA,NA,NA,0.95388,NA,NA,6631,11659,9748,10996,11396,1.02305
2013,Kewaunee,2814,985,Small,0.95552,NA,NA,NA,NA,0.95547,NA,NA,5420,12195,10080,11656,12176,1.0016
2013,Kickapoo Area,5960,504,Small,0.95915,NA,NA,NA,NA,0.98319,NA,NA,4862,13266,11099,12667,13372,0.99208
2013,Kiel Area,2828,1398,Medium,0.97182,NA,NA,NA,NA,0.97812,NA,NA,5204,11626,9289,10755,11329,1.02619
2013,Kimberly Area,2835,4913,Medium,0.94056,NA,NA,NA,NA,0.97809,NA,NA,4356,11428,9438,10992,11261,1.01488
2013,Kohler,2842,737,Small,0.97097,NA,NA,NA,NA,1,NA,NA,12439,14353,10565,12616,13596,1.05567
2013,La Crosse,2849,6829,Large,0.96133,NA,NA,NA,NA,0.93462,NA,NA,7663,14316,12321,13133,13803,1.03717
2013,La Farge,2863,247,Small,0.96478,NA,NA,NA,NA,1,NA,NA,5308,15153,13194,14295,14870,1.01907
2013,Lac du Flambeau #1,1848,483,Small,0.87093,NA,NA,NA,NA,NA,NA,NA,11815,21677,19671,21638,22760,0.95244
2013,Ladysmith,2856,888,Small,0.95774,NA,NA,NA,NA,0.91935,NA,NA,4281,15158,11716,14207,14990,1.01121
2013,Lake Country,3862,527,Small,0.96302,NA,NA,NA,NA,NA,NA,NA,11537,13270,12281,12846,13494,0.98341
2013,Lake Geneva J1,2885,2157,Medium,0.96967,NA,NA,NA,NA,NA,NA,NA,7947,12826,10117,11615,12197,1.05162
2013,Lake Geneva-Genoa City UHS,2884,1491,Medium,0.953,NA,NA,NA,NA,0.95005,NA,NA,14028,15965,11557,14359,15201,1.05023
2013,Lake Holcombe,2891,322,Small,0.95527,NA,NA,NA,NA,0.93243,NA,NA,12272,16213,11744,13433,14130,1.14739
2013,Lake Mills Area,2898,1477,Medium,0.96138,NA,NA,NA,NA,0.98993,NA,NA,6420,11638,9208,11198,11585,1.00463
2013,Lakeland UHS,3647,722,Small,0.91542,NA,NA,NA,NA,0.93069,NA,NA,17049,19417,15587,18342,19204,1.01111
2013,Lancaster Community,2912,936,Small,0.95817,NA,NA,NA,NA,0.95217,NA,NA,4514,12674,11851,12190,12664,1.00079
2013,Laona,2940,206,Small,0.94098,NA,NA,NA,NA,0.93443,NA,NA,11450,18052,15398,17056,17866,1.01038
2013,Lena,2961,394,Small,0.96682,NA,NA,NA,NA,0.89655,NA,NA,5071,12927,10742,11805,12373,1.04472
2013,Linn J4,3087,112,Small,0.95865,NA,NA,NA,NA,NA,NA,NA,16565,18096,13667,17592,17819,1.01556
2013,Linn J6,3094,120,Small,0.95261,NA,NA,NA,NA,NA,NA,NA,17443,19015,14071,16520,17220,1.10423
2013,Little Chute Area,3129,1495,Medium,0.95078,NA,NA,NA,NA,0.92727,NA,NA,3591,12067,10612,11396,11795,1.02306
2013,Lodi,3150,1569,Medium,0.95573,NA,NA,NA,NA,0.96517,NA,NA,8087,12797,10200,11946,12477,1.02567
2013,Lomira,3171,1105,Medium,0.96608,NA,NA,NA,NA,0.94444,NA,NA,4486,11547,9967,11025,11402,1.01271
2013,Loyal,3206,538,Small,0.95813,NA,NA,NA,NA,0.97692,NA,NA,3187,12113,10945,11579,12170,0.9953
2013,Luck,3213,459,Small,0.95134,NA,NA,NA,NA,0.94595,NA,NA,6919,12934,11357,12532,13118,0.98601
2013,Luxemburg-Casco,3220,1862,Medium,0.96491,NA,NA,NA,NA,0.97351,NA,NA,4300,11173,9307,10328,10867,1.02823
2013,Madison Metropolitan,3269,27185,Large,0.94201,NA,NA,NA,NA,0.84801,NA,NA,9796,14102,12506,13434,14405,0.979
2013,Manawa,3276,707,Small,0.93063,NA,NA,NA,NA,0.94118,NA,NA,4845,11899,10070,11767,12215,0.97408
2013,Manitowoc,3290,5210,Medium,0.94575,NA,NA,NA,NA,0.88889,NA,NA,3808,11074,9841,10354,10725,1.0325
2013,Maple,3297,1406,Medium,0.9488,NA,NA,NA,NA,0.95652,NA,NA,7962,13917,9955,13336,13934,0.99878
2013,Maple Dale-Indian Hill,1897,479,Small,0.95664,NA,NA,NA,NA,NA,NA,NA,16690,18988,15450,17458,17786,1.06759
2013,Marathon City,3304,653,Small,0.96742,NA,NA,NA,NA,0.98913,NA,NA,5956,12419,9917,11935,12326,1.00753
2013,Marinette,3311,2138,Medium,0.95699,NA,NA,NA,NA,0.94106,NA,NA,4546,12172,10419,11873,12355,0.98517
2013,Marion,3318,482,Small,0.94535,NA,NA,NA,NA,0.912,NA,NA,4861,11902,10638,11074,11497,1.0353
2013,Markesan,3325,830,Small,0.96722,NA,NA,NA,NA,0.94156,NA,NA,8963,13468,10313,12071,12590,1.06974
2013,Marshall,3332,1202,Medium,0.91339,NA,NA,NA,NA,0.94182,NA,NA,4489,13040,10369,12327,12786,1.01986
2013,Marshfield Unified,3339,4014,Medium,0.95866,NA,NA,NA,NA,0.95707,NA,NA,5376,11920,9973,11429,11839,1.00691
2013,Mauston,3360,1495,Medium,0.96173,NA,NA,NA,NA,0.89694,NA,NA,6340,14322,10649,13034,13829,1.03564
2013,Mayville,3367,1264,Medium,0.96042,NA,NA,NA,NA,0.97508,NA,NA,4937,11758,9787,10763,11209,1.04896
2013,McFarland,3381,4355,Medium,0.98047,NA,NA,NA,NA,0.80021,NA,NA,7179,13500,11003,12822,13506,0.99955
2013,Medford Area Public,3409,2224,Medium,0.96437,NA,NA,NA,NA,0.95417,NA,NA,3661,10865,9479,10151,10753,1.01045
2013,Mellen,3427,288,Small,0.9489,NA,NA,NA,NA,0.98361,NA,NA,4522,13810,11977,12839,13328,1.03616
2013,Melrose-Mindoro,3428,770,Small,0.95294,NA,NA,NA,NA,0.98052,NA,NA,4400,11757,10019,11329,11838,0.99321
2013,Menasha Joint,3430,3661,Medium,0.94006,NA,NA,NA,NA,0.93414,NA,NA,4067,12593,10564,11433,12158,1.03577
2013,Menominee Indian,3434,839,Small,0.94635,NA,NA,NA,NA,0.95855,NA,NA,3529,20485,17881,19465,20231,1.01253
2013,Menomonee Falls,3437,4200,Medium,0.96187,NA,NA,NA,NA,0.98517,NA,NA,10829,13367,10846,12280,13162,1.01557
2013,Menomonie Area,3444,3312,Medium,0.95268,NA,NA,NA,NA,0.95119,NA,NA,5435,12394,9499,10924,11486,1.07906
2013,Mequon-Thiensville,3479,3576,Medium,0.95967,NA,NA,NA,NA,0.99103,NA,NA,11630,13000,10932,12476,13081,0.99382
2013,Mercer,3484,138,Small,0.96182,NA,NA,NA,NA,0.96552,NA,NA,20051,23836,16944,18212,19949,1.19487
2013,Merrill Area,3500,3515,Medium,0.97412,NA,NA,NA,NA,0.92399,NA,NA,4269,12320,9925,11241,11772,1.04657
2013,Merton Community,3528,905,Small,0.96743,NA,NA,NA,NA,NA,NA,NA,5630,11213,9043,10229,10568,1.06097
2013,Middleton-Cross Plains Area,3549,6654,Large,0.94879,NA,NA,NA,NA,0.87693,NA,NA,10247,13045,10512,12362,12847,1.0154
2013,Milton,3612,3374,Medium,0.9503,NA,NA,NA,NA,0.94429,NA,NA,4362,10684,9249,10033,10443,1.023
2013,Milwaukee,3619,78516,Large,0.89953,NA,NA,NA,NA,0.67889,NA,NA,4021,14147,12102,13227,14083,1.00458
2013,Mineral Point Unified,3633,738,Small,0.97508,NA,NA,NA,NA,0.97633,NA,NA,5461,13261,12229,13137,13572,0.97704
2013,Minocqua J1,3640,584,Small,0.94956,NA,NA,NA,NA,NA,NA,NA,11638,14419,11469,12610,13296,1.0844800000000001
2013,Mishicot,3661,850,Small,0.96523,NA,NA,NA,NA,0.96667,NA,NA,5796,12597,10913,12451,12933,0.97405
2013,Mondovi,3668,970,Small,0.95745,NA,NA,NA,NA,0.96018,NA,NA,4079,12310,10365,11728,12272,1.00305
2013,Monona Grove,3675,3201,Medium,0.95729,NA,NA,NA,NA,0.94524,NA,NA,8954,13737,11353,13515,14008,0.98062
2013,Monroe,3682,2677,Medium,0.96488,NA,NA,NA,NA,0.90755,NA,NA,4780,12599,10630,11862,12761,0.98728
2013,Montello,3689,719,Small,0.95306,NA,NA,NA,NA,0.92398,NA,NA,7835,12372,10965,12384,12838,0.96365
2013,Monticello,3696,374,Small,0.97146,NA,NA,NA,NA,0.98824,NA,NA,7004,14278,11372,12968,13488,1.05857
2013,Mosinee,3787,2096,Medium,0.94675,NA,NA,NA,NA,0.95455,NA,NA,4952,11612,10246,11203,11673,0.99476
2013,Mount Horeb Area,3794,2376,Medium,0.95419,NA,NA,NA,NA,0.9589,NA,NA,5918,11665,9343,10946,11314,1.03097
2013,Mukwonago,3822,4710,Medium,0.96567,NA,NA,NA,NA,0.9749,NA,NA,6717,11660,9498,10636,11085,1.05188
2013,Muskego-Norway,3857,4886,Medium,0.96319,NA,NA,NA,NA,0.98439,NA,NA,7273,12246,10342,11663,12062,1.01529
2013,Necedah Area,3871,681,Small,0.95333,NA,NA,NA,NA,0.92486,NA,NA,7882,14416,11446,13605,14227,1.01333
2013,Neenah Joint,3892,6226,Large,0.95429,NA,NA,NA,NA,0.90831,NA,NA,5107,10950,9884,10575,10989,0.99649
2013,Neillsville,3899,992,Small,0.94698,NA,NA,NA,NA,0.93991,NA,NA,4366,11444,9651,10591,11137,1.02757
2013,Nekoosa,3906,1250,Medium,0.94724,NA,NA,NA,NA,0.95114,NA,NA,8473,12939,9866,11935,12612,1.02587
2013,Neosho J3,3913,201,Small,0.96943,NA,NA,NA,NA,NA,NA,NA,5554,11714,10142,10934,11340,1.03296
2013,New Auburn,3920,342,Small,0.95205,NA,NA,NA,NA,0.98851,NA,NA,10773,15384,12691,14832,15397,0.99915
2013,New Berlin,3925,4602,Medium,0.96267,NA,NA,NA,NA,0.97498,NA,NA,10891,12803,10030,11994,12376,1.03454
2013,New Glarus,3934,943,Small,0.97071,NA,NA,NA,NA,0.96,NA,NA,5867,12675,10870,12022,12575,1.00793
2013,New Holstein,3941,1089,Medium,0.92954,NA,NA,NA,NA,0.95699,NA,NA,5833,11623,10048,11591,12140,0.95748
2013,New Lisbon,3948,665,Small,0.95828,NA,NA,NA,NA,0.9697,NA,NA,6024,13402,11110,12915,13499,0.99279
2013,New London,3955,2459,Medium,0.95535,NA,NA,NA,NA,0.92537,NA,NA,4717,11934,9753,11178,11749,1.01578
2013,New Richmond,3962,3212,Medium,0.96427,NA,NA,NA,NA,0.96123,NA,NA,4842,12389,9296,11802,12433,0.99645
2013,Niagara,3969,461,Small,0.97821,NA,NA,NA,NA,0.99145,NA,NA,3504,12506,11654,11998,12725,0.98279
2013,Nicolet UHS,2177,1092,Medium,0.9693,NA,NA,NA,NA,0.94451,NA,NA,18596,20685,16308,18234,19937,1.03756
2013,Norris,3976,45,Small,0.97565,NA,NA,NA,NA,0.68966,NA,NA,NA,NA,NA,NA,NA,NA
2013,North Cape,4690,216,Small,0.96498,NA,NA,NA,NA,NA,NA,NA,7322,12310,11274,12381,12684,0.97056
2013,North Crawford,2016,462,Small,0.94302,NA,NA,NA,NA,0.91803,NA,NA,4158,13608,12261,12965,13565,1.00313
2013,North Fond du Lac,3983,1269,Medium,0.95801,NA,NA,NA,NA,0.9375,NA,NA,4193,11832,10117,11277,11804,1.00235
2013,North Lake,3514,392,Small,0.96996,NA,NA,NA,NA,NA,NA,NA,8093,12128,10372,11592,12031,1.00805
2013,North Lakeland,0616,155,Small,0.94563,NA,NA,NA,NA,NA,NA,NA,30160,33845,30686,38870,40921,0.82707
2013,Northern Ozaukee,1945,1323,Medium,0.98293,NA,NA,NA,NA,0.79874,NA,NA,9587,13912,11761,13729,14190,0.98042
2013,Northland Pines,1526,1372,Medium,0.95391,NA,NA,NA,NA,0.98649,NA,NA,15559,17580,13954,17223,17695,0.9935
2013,Northwood,3654,375,Small,0.93448,NA,NA,NA,NA,0.94624,NA,NA,12044,15425,11428,13682,14422,1.06956
2013,Norwalk-Ontario-Wilton,3990,728,Small,0.96211,NA,NA,NA,NA,0.94521,NA,NA,3335,13262,10390,12711,13351,0.99332
2013,Norway J7,4011,80,Small,0.97087,NA,NA,NA,NA,NA,NA,NA,10073,14516,12609,14340,14708,0.9869
2013,Oak Creek-Franklin Joint,4018,6447,Large,0.95825,NA,NA,NA,NA,0.98393,NA,NA,5650,11171,9194,10508,11084,1.00789
2013,Oakfield,4025,524,Small,0.95656,NA,NA,NA,NA,0.99123000000000006,NA,NA,5525,12927,10235,11070,12171,1.06214
2013,Oconomowoc Area,4060,5224,Medium,0.95299,NA,NA,NA,NA,0.97151,NA,NA,9565,12139,9494,11597,12084,1.00457
2013,Oconto Falls Public,4074,1780,Medium,0.97045,NA,NA,NA,NA,0.9562,NA,NA,5120,12404,9927,11869,12427,0.99817
2013,Oconto Unified,4067,1080,Medium,0.92907,NA,NA,NA,NA,0.88938,NA,NA,6973,15342,13455,15130,15627,0.98179
2013,Omro,4088,1269,Medium,0.96571,NA,NA,NA,NA,0.93846,NA,NA,4426,11606,9740,11421,11905,0.97486
2013,Onalaska,4095,3046,Medium,0.95566,NA,NA,NA,NA,0.9759,NA,NA,6014,11787,10376,11325,11804,0.99854
2013,Oostburg,4137,1011,Medium,0.96556,NA,NA,NA,NA,0.96,NA,NA,5424,11111,9201,10728,11057,1.00493
2013,Oregon,4144,3793,Medium,0.9612,NA,NA,NA,NA,0.94444,NA,NA,6930,13005,10870,12427,12976,1.00226
2013,Osceola,4165,1776,Medium,0.95761,NA,NA,NA,NA,0.99059,NA,NA,4584,12168,9940,11319,12015,1.01272
2013,Oshkosh Area,4179,9957,Large,0.95916,NA,NA,NA,NA,0.93527,NA,NA,4774,11537,10134,10819,11265,1.02419
2013,Osseo-Fairchild,4186,914,Small,0.95621,NA,NA,NA,NA,0.90047,NA,NA,4716,13089,10351,12480,13025,1.00488
2013,Owen-Withee,4207,517,Small,0.96968,NA,NA,NA,NA,1,NA,NA,3282,12140,11250,12112,12656,0.95922
2013,Palmyra-Eagle Area,4221,950,Small,0.95705,NA,NA,NA,NA,0.96694,NA,NA,7339,12824,10236,12038,12413,1.03314
2013,Pardeeville Area,4228,829,Small,0.96207,NA,NA,NA,NA,0.95977,NA,NA,6667,12481,10802,11853,12267,1.01751
2013,Paris J1,4235,271,Small,0.9632,NA,NA,NA,NA,NA,NA,NA,12265,15671,11521,13305,13953,1.12312
2013,Parkview,4151,848,Small,0.97887,NA,NA,NA,NA,0.92727,NA,NA,4798,12529,11518,12259,12691,0.98725
2013,Pecatonica Area,0490,405,Small,0.95923,NA,NA,NA,NA,0.97561,NA,NA,6898,14525,12994,13950,14409,1.00807
2013,Pepin Area,4270,222,Small,0.96217,NA,NA,NA,NA,0.98148,NA,NA,13864,17653,14694,16490,17116,1.03141
2013,Peshtigo,4305,1309,Medium,0.98437,NA,NA,NA,NA,0.95489,NA,NA,2947,11005,9665,10461,10899,1.00967
2013,Pewaukee,4312,2803,Medium,0.96345,NA,NA,NA,NA,0.98754,NA,NA,10794,12183,9605,11524,11878,1.02568
2013,Phelps,4330,127,Small,0.9596,NA,NA,NA,NA,1,NA,NA,20196,22812,17205,21089,22013,1.03627
2013,Phillips,4347,791,Small,0.95272,NA,NA,NA,NA,0.91304,NA,NA,6941,11865,9469,10238,11057,1.07306
2013,Pittsville,4368,609,Small,0.96977,NA,NA,NA,NA,0.96667,NA,NA,5559,12997,10871,12572,12992,1.00042
2013,Platteville,4389,1523,Medium,0.96613,NA,NA,NA,NA,0.96726,NA,NA,6106,12572,10854,12130,12669,0.99231
2013,Plum City,4459,284,Small,0.95106,NA,NA,NA,NA,0.97059,NA,NA,4938,12229,10351,11708,12177,1.00423
2013,Plymouth Joint,4473,2250,Medium,0.96506,NA,NA,NA,NA,0.93849,NA,NA,6089,11692,9797,10797,11484,1.01816
2013,Port Edwards,4508,399,Small,0.94839,NA,NA,NA,NA,0.92857,NA,NA,5557,13448,12041,12937,13537,0.99347
2013,Port Washington-Saukville,4515,2687,Medium,0.95705,NA,NA,NA,NA,0.98483,NA,NA,5669,11387,10268,10815,11252,1.01202
2013,Portage Community,4501,2548,Medium,0.95838,NA,NA,NA,NA,0.93464,NA,NA,4831,11988,10781,11481,11862,1.01062
2013,Potosi,4529,324,Small,0.96344,NA,NA,NA,NA,1,NA,NA,5412,15171,12862,13932,14599,1.0392
2013,Poynette,4536,1142,Medium,0.94977,NA,NA,NA,NA,0.94444,NA,NA,6035,11617,9656,11002,11366,1.02201
2013,Prairie Farm Public,4557,346,Small,0.95915,NA,NA,NA,NA,0.9375,NA,NA,3846,13165,11630,12734,13413,0.98144
2013,Prairie du Chien Area,4543,1107,Medium,0.98744,NA,NA,NA,NA,0.97826,NA,NA,4511,12707,10623,12229,12727,0.99844
2013,Prentice,4571,459,Small,0.94721,NA,NA,NA,NA,0.97391,NA,NA,7292,12739,10464,12226,12708,1.00241
2013,Prescott,4578,1328,Medium,0.95549,NA,NA,NA,NA,0.99237,NA,NA,5667,12179,10209,11486,12077,1.00847
2013,Princeton,4606,373,Small,0.94739,NA,NA,NA,NA,0.8764,NA,NA,10081,12892,10830,12207,12558,1.02661
2013,Pulaski Community,4613,3690,Medium,0.95697,NA,NA,NA,NA,0.97039,NA,NA,4602,11852,9643,11002,11664,1.01618
2013,Racine Unified,4620,20301,Large,0.92835,NA,NA,NA,NA,0.76415,NA,NA,4097,12728,11710,12500,12935,0.98393
2013,Randall J1,4627,674,Small,0.95561,NA,NA,NA,NA,NA,NA,NA,8039,11962,11264,11689,12075,0.99061
2013,Randolph,4634,545,Small,0.96494,NA,NA,NA,NA,0.9542,NA,NA,4138,12137,10923,11353,11720,1.03558
2013,Random Lake,4641,856,Small,0.66822,NA,NA,NA,NA,0.95397,NA,NA,6284,12609,10486,11839,12552,1.00448
2013,Raymond #14,4686,424,Small,0.96812,NA,NA,NA,NA,NA,NA,NA,10213,14553,12294,13478,13856,1.0503
2013,Reedsburg,4753,2679,Medium,0.96588,NA,NA,NA,NA,0.92049,NA,NA,5411,12118,9664,11018,11524,1.05149
2013,Reedsville,4760,597,Small,0.96372,NA,NA,NA,NA,0.92778,NA,NA,6815,13706,10117,12858,13317,1.02919
2013,Rhinelander,4781,2412,Medium,0.9428,NA,NA,NA,NA,0.87879,NA,NA,10801,14225,11240,12313,13004,1.09389
2013,Rib Lake,4795,481,Small,0.94899,NA,NA,NA,NA,0.9685,NA,NA,5581,12852,10579,12497,13022,0.98692
2013,Rice Lake Area,4802,2277,Medium,0.95456,NA,NA,NA,NA,0.95485,NA,NA,6041,12358,10763,11540,11999,1.02987
2013,Richfield J1,4820,446,Small,0.96993,NA,NA,NA,NA,NA,NA,NA,7656,10967,8876,9774,10215,1.07359
2013,Richland,4851,1380,Medium,0.96274,NA,NA,NA,NA,0.96885,NA,NA,3907,11834,10459,11102,11680,1.01315
2013,Richmond,3122,507,Small,0.97285,NA,NA,NA,NA,NA,NA,NA,6223,12165,9912,11528,11837,1.02772
2013,Rio Community,4865,480,Small,0.97826,NA,NA,NA,NA,0.89256,NA,NA,5046,12570,11950,12447,13022,0.9653
2013,Ripon Area,4872,1736,Medium,0.95139,NA,NA,NA,NA,0.95824,NA,NA,4695,12673,10573,11664,12192,1.03946
2013,River Falls,4893,3222,Medium,0.95657,NA,NA,NA,NA,0.97423,NA,NA,6139,11960,9143,11109,11853,1.00904
2013,River Ridge,4904,501,Small,0.96941,NA,NA,NA,NA,1,NA,NA,6312,15024,12776,13918,14533,1.0338
2013,River Valley,5523,1337,Medium,0.95679,NA,NA,NA,NA,0.98806,NA,NA,7215,12712,10997,12117,12644,1.00533
